K,SepalLength,SepalWidth,PetalLength,PetalWidth,TrueClass,Cluster
42,5.1,3.5,1.4,0.3,Iris-setosa,9
42,5.7,3.8,1.7,0.3,Iris-setosa,26
42,5.1,3.8,1.5,0.3,Iris-setosa,27
42,5.4,3.4,1.7,0.2,Iris-setosa,13
42,5.1,3.7,1.5,0.4,Iris-setosa,27
42,4.6,3.6,1,0.2,Iris-setosa,24
42,5.1,3.3,1.7,0.5,Iris-setosa,33
42,4.8,3.4,1.9,0.2,Iris-setosa,33
42,5,3,1.6,0.2,Iris-setosa,10
42,5,3.4,1.6,0.4,Iris-setosa,33
42,5.2,3.5,1.5,0.2,Iris-setosa,39
42,5.2,3.4,1.4,0.2,Iris-setosa,9
42,4.7,3.2,1.6,0.2,Iris-setosa,10
42,4.8,3.1,1.6,0.2,Iris-setosa,10
42,5.4,3.4,1.5,0.4,Iris-setosa,13
42,5.2,4.1,1.5,0.1,Iris-setosa,27
42,5.5,4.2,1.4,0.2,Iris-setosa,2
42,4.9,3.1,1.5,0.1,Iris-setosa,10
42,5,3.2,1.2,0.2,Iris-setosa,11
42,5.5,3.5,1.3,0.2,Iris-setosa,13
42,4.9,3.1,1.5,0.1,Iris-setosa,10
42,4.4,3,1.3,0.2,Iris-setosa,15
42,5.1,3.4,1.5,0.2,Iris-setosa,39
42,5,3.5,1.3,0.3,Iris-setosa,9
42,4.5,2.3,1.3,0.3,Iris-setosa,21
42,4.4,3.2,1.3,0.2,Iris-setosa,24
42,5,3.5,1.6,0.6,Iris-setosa,33
42,5.1,3.8,1.9,0.4,Iris-setosa,27
42,4.8,3,1.4,0.3,Iris-setosa,10
42,5.1,3.8,1.6,0.2,Iris-setosa,27
42,4.6,3.2,1.4,0.2,Iris-setosa,24
42,5.3,3.7,1.5,0.2,Iris-setosa,31
42,5,3.3,1.4,0.2,Iris-setosa,9
42,7,3.2,4.7,1.4,Iris-versicolor,32
42,6.4,3.2,4.5,1.5,Iris-versicolor,23
42,6.9,3.1,4.9,1.5,Iris-versicolor,32
42,5.5,2.3,4,1.3,Iris-versicolor,5
42,6.5,2.8,4.6,1.5,Iris-versicolor,40
42,5.7,2.8,4.5,1.3,Iris-versicolor,14
42,6.3,3.3,4.7,1.6,Iris-versicolor,23
42,4.9,2.4,3.3,1,Iris-versicolor,6
42,6.6,2.9,4.6,1.3,Iris-versicolor,40
42,5.2,2.7,3.9,1.4,Iris-versicolor,28
42,5,2,3.5,1,Iris-versicolor,6
42,5.9,3,4.2,1.5,Iris-versicolor,14
42,6,2.2,4,1,Iris-versicolor,29
42,6.1,2.9,4.7,1.4,Iris-versicolor,23
42,5.6,2.9,3.6,1.3,Iris-versicolor,5
42,6.7,3.1,4.4,1.4,Iris-versicolor,32
42,5.6,3,4.5,1.5,Iris-versicolor,14
42,5.8,2.7,4.1,1,Iris-versicolor,5
42,6.2,2.2,4.5,1.5,Iris-versicolor,17
42,5.6,2.5,3.9,1.1,Iris-versicolor,5
42,5.9,3.2,4.8,1.8,Iris-versicolor,12
42,6.1,2.8,4,1.3,Iris-versicolor,38
42,6.3,2.5,4.9,1.5,Iris-versicolor,17
42,6.1,2.8,4.7,1.2,Iris-versicolor,14
42,6.4,2.9,4.3,1.3,Iris-versicolor,38
42,6.6,3,4.4,1.4,Iris-versicolor,32
42,6.8,2.8,4.8,1.4,Iris-versicolor,40
42,6.7,3,5,1.7,Iris-versicolor,40
42,6,2.9,4.5,1.5,Iris-versicolor,14
42,5.7,2.6,3.5,1,Iris-versicolor,5
42,5.5,2.4,3.8,1.1,Iris-versicolor,5
42,5.5,2.4,3.7,1,Iris-versicolor,5
42,5.8,2.7,3.9,1.2,Iris-versicolor,5
42,6,2.7,5.1,1.6,Iris-versicolor,19
42,5.4,3,4.5,1.5,Iris-versicolor,14
42,6,3.4,4.5,1.6,Iris-versicolor,23
42,6.7,3.1,4.7,1.5,Iris-versicolor,32
42,6.3,2.3,4.4,1.3,Iris-versicolor,17
42,5.6,3,4.1,1.3,Iris-versicolor,28
42,5.5,2.5,4,1.3,Iris-versicolor,5
42,5.5,2.6,4.4,1.2,Iris-versicolor,28
42,6.1,3,4.6,1.4,Iris-versicolor,23
42,5.8,2.6,4,1.2,Iris-versicolor,5
42,5,2.3,3.3,1,Iris-versicolor,6
42,5.6,2.7,4.2,1.3,Iris-versicolor,28
42,5.7,3,4.2,1.2,Iris-versicolor,28
42,5.7,2.9,4.2,1.3,Iris-versicolor,28
42,6.2,2.9,4.3,1.3,Iris-versicolor,38
42,5.1,2.5,3,1.1,Iris-versicolor,6
42,5.7,2.8,4.1,1.3,Iris-versicolor,28
42,6.3,3.3,6,2.5,Iris-virginica,41
42,5.8,2.7,5.1,1.9,Iris-virginica,19
42,7.1,3,5.9,2.1,Iris-virginica,7
42,6.3,2.9,5.6,1.8,Iris-virginica,3
42,6.5,3,5.8,2.2,Iris-virginica,41
42,7.6,3,6.6,2.1,Iris-virginica,4
42,4.9,2.5,4.5,1.7,Iris-virginica,28
42,7.3,2.9,6.3,1.8,Iris-virginica,8
42,6.7,2.5,5.8,1.8,Iris-virginica,1
42,7.2,3.6,6.1,2.5,Iris-virginica,7
42,6.5,3.2,5.1,2,Iris-virginica,25
42,6.4,2.7,5.3,1.9,Iris-virginica,3
42,6.8,3,5.5,2.1,Iris-virginica,30
42,5.7,2.5,5,2,Iris-virginica,19
42,5.8,2.8,5.1,2.4,Iris-virginica,37
42,6.4,3.2,5.3,2.3,Iris-virginica,25
42,6.5,3,5.5,1.8,Iris-virginica,3
42,7.7,3.8,6.7,2.2,Iris-virginica,35
42,7.7,2.6,6.9,2.3,Iris-virginica,4
42,6,2.2,5,1.5,Iris-virginica,17
42,6.9,3.2,5.7,2.3,Iris-virginica,7
42,5.6,2.8,4.9,2,Iris-virginica,34
42,7.7,2.8,6.7,2,Iris-virginica,4
42,6.3,2.7,4.9,1.8,Iris-virginica,16
42,6.7,3.3,5.7,2.1,Iris-virginica,7
42,7.2,3.2,6,1.8,Iris-virginica,20
42,6.2,2.8,4.8,1.8,Iris-virginica,16
42,6.1,3,4.9,1.8,Iris-virginica,12
42,6.4,2.8,5.6,2.1,Iris-virginica,1
42,7.2,3,5.8,1.6,Iris-virginica,20
42,7.4,2.8,6.1,1.9,Iris-virginica,8
42,7.9,3.8,6.4,2,Iris-virginica,35
42,6.4,2.8,5.6,2.2,Iris-virginica,1
42,6.3,2.8,5.1,1.5,Iris-virginica,16
42,6.1,2.6,5.6,1.4,Iris-virginica,0
42,7.7,3,6.1,2.3,Iris-virginica,18
42,6.3,3.4,5.6,2.4,Iris-virginica,36
42,6.4,3.1,5.5,1.8,Iris-virginica,3
42,6,3,4.8,1.8,Iris-virginica,12
42,6.9,3.1,5.4,2.1,Iris-virginica,30
42,6.7,3.1,5.6,2.4,Iris-virginica,36
42,6.9,3.1,5.1,2.3,Iris-virginica,30
42,5.8,2.7,5.1,1.9,Iris-virginica,19
42,6.8,3.2,5.9,2.3,Iris-virginica,7
42,6.7,3.3,5.7,2.5,Iris-virginica,36
42,6.7,3,5.2,2.3,Iris-virginica,30
42,6.3,2.5,5,1.9,Iris-virginica,22
42,6.5,3,5.2,2,Iris-virginica,25
42,6.2,3.4,5.4,2.3,Iris-virginica,25
42,5.9,3,5.1,1.8,Iris-virginica,12
43,5.1,3.5,1.4,0.2,Iris-setosa,40
43,4.9,3,1.4,0.2,Iris-setosa,28
43,4.7,3.2,1.3,0.2,Iris-setosa,6
43,4.6,3.1,1.5,0.2,Iris-setosa,15
43,5,3.6,1.4,0.2,Iris-setosa,40
43,5.4,3.9,1.7,0.4,Iris-setosa,27
43,4.6,3.4,1.4,0.3,Iris-setosa,20
43,5,3.4,1.5,0.2,Iris-setosa,13
43,4.4,2.9,1.4,0.2,Iris-setosa,23
43,4.9,3.1,1.5,0.1,Iris-setosa,25
43,5.4,3.7,1.5,0.2,Iris-setosa,11
43,4.8,3.4,1.6,0.2,Iris-setosa,36
43,4.8,3,1.4,0.1,Iris-setosa,25
43,4.3,3,1.1,0.1,Iris-setosa,18
43,5.8,4,1.2,0.2,Iris-setosa,9
43,5.7,4.4,1.5,0.4,Iris-setosa,9
43,5.4,3.9,1.3,0.4,Iris-setosa,11
43,5.1,3.5,1.4,0.3,Iris-setosa,40
43,5.7,3.8,1.7,0.3,Iris-setosa,9
43,5.1,3.8,1.5,0.3,Iris-setosa,4
43,5.4,3.4,1.7,0.2,Iris-setosa,13
43,5.1,3.7,1.5,0.4,Iris-setosa,4
43,4.6,3.6,1,0.2,Iris-setosa,21
43,5.1,3.3,1.7,0.5,Iris-setosa,36
43,4.8,3.4,1.9,0.2,Iris-setosa,36
43,5,3,1.6,0.2,Iris-setosa,25
43,5,3.4,1.6,0.4,Iris-setosa,36
43,5.2,3.5,1.5,0.2,Iris-setosa,13
43,5.2,3.4,1.4,0.2,Iris-setosa,13
43,4.7,3.2,1.6,0.2,Iris-setosa,5
43,4.8,3.1,1.6,0.2,Iris-setosa,5
43,5.4,3.4,1.5,0.4,Iris-setosa,11
43,5.2,4.1,1.5,0.1,Iris-setosa,27
43,5.5,4.2,1.4,0.2,Iris-setosa,9
43,4.9,3.1,1.5,0.1,Iris-setosa,25
43,5,3.2,1.2,0.2,Iris-setosa,34
43,5.5,3.5,1.3,0.2,Iris-setosa,11
43,4.9,3.1,1.5,0.1,Iris-setosa,25
43,4.4,3,1.3,0.2,Iris-setosa,23
43,5.1,3.4,1.5,0.2,Iris-setosa,13
43,5,3.5,1.3,0.3,Iris-setosa,40
43,4.5,2.3,1.3,0.3,Iris-setosa,41
43,4.4,3.2,1.3,0.2,Iris-setosa,23
43,5,3.5,1.6,0.6,Iris-setosa,36
43,5.1,3.8,1.9,0.4,Iris-setosa,27
43,4.8,3,1.4,0.3,Iris-setosa,28
43,5.1,3.8,1.6,0.2,Iris-setosa,27
43,4.6,3.2,1.4,0.2,Iris-setosa,6
43,5.3,3.7,1.5,0.2,Iris-setosa,11
43,5,3.3,1.4,0.2,Iris-setosa,34
43,7,3.2,4.7,1.4,Iris-versicolor,26
43,6.4,3.2,4.5,1.5,Iris-versicolor,35
43,6.9,3.1,4.9,1.5,Iris-versicolor,26
43,5.5,2.3,4,1.3,Iris-versicolor,42
43,6.5,2.8,4.6,1.5,Iris-versicolor,37
43,5.7,2.8,4.5,1.3,Iris-versicolor,19
43,6.3,3.3,4.7,1.6,Iris-versicolor,35
43,4.9,2.4,3.3,1,Iris-versicolor,16
43,6.6,2.9,4.6,1.3,Iris-versicolor,37
43,5.2,2.7,3.9,1.4,Iris-versicolor,42
43,5,2,3.5,1,Iris-versicolor,16
43,5.9,3,4.2,1.5,Iris-versicolor,2
43,6,2.2,4,1,Iris-versicolor,42
43,6.1,2.9,4.7,1.4,Iris-versicolor,14
43,5.6,2.9,3.6,1.3,Iris-versicolor,32
43,6.7,3.1,4.4,1.4,Iris-versicolor,37
43,5.6,3,4.5,1.5,Iris-versicolor,19
43,5.8,2.7,4.1,1,Iris-versicolor,42
43,6.2,2.2,4.5,1.5,Iris-versicolor,14
43,5.6,2.5,3.9,1.1,Iris-versicolor,42
43,5.9,3.2,4.8,1.8,Iris-versicolor,38
43,6.1,2.8,4,1.3,Iris-versicolor,2
43,6.3,2.5,4.9,1.5,Iris-versicolor,7
43,6.1,2.8,4.7,1.2,Iris-versicolor,14
43,6.4,2.9,4.3,1.3,Iris-versicolor,3
43,6.6,3,4.4,1.4,Iris-versicolor,37
43,6.8,2.8,4.8,1.4,Iris-versicolor,26
43,6.7,3,5,1.7,Iris-versicolor,26
43,6,2.9,4.5,1.5,Iris-versicolor,19
43,5.7,2.6,3.5,1,Iris-versicolor,32
43,5.5,2.4,3.8,1.1,Iris-versicolor,42
43,5.5,2.4,3.7,1,Iris-versicolor,42
43,5.8,2.7,3.9,1.2,Iris-versicolor,42
43,6,2.7,5.1,1.6,Iris-versicolor,12
43,5.4,3,4.5,1.5,Iris-versicolor,19
43,6,3.4,4.5,1.6,Iris-versicolor,35
43,6.7,3.1,4.7,1.5,Iris-versicolor,26
43,6.3,2.3,4.4,1.3,Iris-versicolor,3
43,5.6,3,4.1,1.3,Iris-versicolor,2
43,5.5,2.5,4,1.3,Iris-versicolor,42
43,5.5,2.6,4.4,1.2,Iris-versicolor,42
43,6.1,3,4.6,1.4,Iris-versicolor,19
43,5.8,2.6,4,1.2,Iris-versicolor,42
43,5,2.3,3.3,1,Iris-versicolor,16
43,5.6,2.7,4.2,1.3,Iris-versicolor,2
43,5.7,3,4.2,1.2,Iris-versicolor,2
43,5.7,2.9,4.2,1.3,Iris-versicolor,2
43,6.2,2.9,4.3,1.3,Iris-versicolor,3
43,5.1,2.5,3,1.1,Iris-versicolor,16
43,5.7,2.8,4.1,1.3,Iris-versicolor,2
43,6.3,3.3,6,2.5,Iris-virginica,33
43,5.8,2.7,5.1,1.9,Iris-virginica,39
43,7.1,3,5.9,2.1,Iris-virginica,1
43,6.3,2.9,5.6,1.8,Iris-virginica,10
43,6.5,3,5.8,2.2,Iris-virginica,24
43,7.6,3,6.6,2.1,Iris-virginica,29
43,4.9,2.5,4.5,1.7,Iris-virginica,0
43,7.3,2.9,6.3,1.8,Iris-virginica,1
43,6.7,2.5,5.8,1.8,Iris-virginica,24
43,7.2,3.6,6.1,2.5,Iris-virginica,22
43,6.5,3.2,5.1,2,Iris-virginica,17
43,6.4,2.7,5.3,1.9,Iris-virginica,10
43,6.8,3,5.5,2.1,Iris-virginica,31
43,5.7,2.5,5,2,Iris-virginica,39
43,5.8,2.8,5.1,2.4,Iris-virginica,39
43,6.4,3.2,5.3,2.3,Iris-virginica,17
43,6.5,3,5.5,1.8,Iris-virginica,10
43,7.7,3.8,6.7,2.2,Iris-virginica,30
43,7.7,2.6,6.9,2.3,Iris-virginica,29
43,6,2.2,5,1.5,Iris-virginica,7
43,6.9,3.2,5.7,2.3,Iris-virginica,22
43,5.6,2.8,4.9,2,Iris-virginica,39
43,7.7,2.8,6.7,2,Iris-virginica,29
43,6.3,2.7,4.9,1.8,Iris-virginica,7
43,6.7,3.3,5.7,2.1,Iris-virginica,22
43,7.2,3.2,6,1.8,Iris-virginica,1
43,6.2,2.8,4.8,1.8,Iris-virginica,38
43,6.1,3,4.9,1.8,Iris-virginica,38
43,6.4,2.8,5.6,2.1,Iris-virginica,24
43,7.2,3,5.8,1.6,Iris-virginica,1
43,7.4,2.8,6.1,1.9,Iris-virginica,1
43,7.9,3.8,6.4,2,Iris-virginica,30
43,6.4,2.8,5.6,2.2,Iris-virginica,24
43,6.3,2.8,5.1,1.5,Iris-virginica,7
43,6.1,2.6,5.6,1.4,Iris-virginica,10
43,7.7,3,6.1,2.3,Iris-virginica,29
43,6.3,3.4,5.6,2.4,Iris-virginica,33
43,6.4,3.1,5.5,1.8,Iris-virginica,10
43,6,3,4.8,1.8,Iris-virginica,38
43,6.9,3.1,5.4,2.1,Iris-virginica,31
43,6.7,3.1,5.6,2.4,Iris-virginica,22
43,6.9,3.1,5.1,2.3,Iris-virginica,8
43,5.8,2.7,5.1,1.9,Iris-virginica,39
43,6.8,3.2,5.9,2.3,Iris-virginica,22
43,6.7,3.3,5.7,2.5,Iris-virginica,22
43,6.7,3,5.2,2.3,Iris-virginica,8
43,6.3,2.5,5,1.9,Iris-virginica,7
43,6.5,3,5.2,2,Iris-virginica,17
43,6.2,3.4,5.4,2.3,Iris-virginica,33
43,5.9,3,5.1,1.8,Iris-virginica,12
44,5.1,3.5,1.4,0.2,Iris-setosa,30
44,4.9,3,1.4,0.2,Iris-setosa,38
44,4.7,3.2,1.3,0.2,Iris-setosa,28
44,4.6,3.1,1.5,0.2,Iris-setosa,8
44,5,3.6,1.4,0.2,Iris-setosa,42
44,5.4,3.9,1.7,0.4,Iris-setosa,6
44,4.6,3.4,1.4,0.3,Iris-setosa,28
44,5,3.4,1.5,0.2,Iris-setosa,30
44,4.4,2.9,1.4,0.2,Iris-setosa,15
44,4.9,3.1,1.5,0.1,Iris-setosa,38
44,5.4,3.7,1.5,0.2,Iris-setosa,43
44,4.8,3.4,1.6,0.2,Iris-setosa,8
44,4.8,3,1.4,0.1,Iris-setosa,38
44,4.3,3,1.1,0.1,Iris-setosa,15
44,5.8,4,1.2,0.2,Iris-setosa,23
44,5.7,4.4,1.5,0.4,Iris-setosa,23
44,5.4,3.9,1.3,0.4,Iris-setosa,23
44,5.1,3.5,1.4,0.3,Iris-setosa,7
44,5.7,3.8,1.7,0.3,Iris-setosa,23
44,5.1,3.8,1.5,0.3,Iris-setosa,6
44,5.4,3.4,1.7,0.2,Iris-setosa,43
44,5.1,3.7,1.5,0.4,Iris-setosa,42
44,4.6,3.6,1,0.2,Iris-setosa,28
44,5.1,3.3,1.7,0.5,Iris-setosa,39
44,4.8,3.4,1.9,0.2,Iris-setosa,20
44,5,3,1.6,0.2,Iris-setosa,38
44,5,3.4,1.6,0.4,Iris-setosa,39
44,5.2,3.5,1.5,0.2,Iris-setosa,30
44,5.2,3.4,1.4,0.2,Iris-setosa,30
44,4.7,3.2,1.6,0.2,Iris-setosa,8
44,4.8,3.1,1.6,0.2,Iris-setosa,8
44,5.4,3.4,1.5,0.4,Iris-setosa,43
44,5.2,4.1,1.5,0.1,Iris-setosa,6
44,5.5,4.2,1.4,0.2,Iris-setosa,23
44,4.9,3.1,1.5,0.1,Iris-setosa,38
44,5,3.2,1.2,0.2,Iris-setosa,38
44,5.5,3.5,1.3,0.2,Iris-setosa,43
44,4.9,3.1,1.5,0.1,Iris-setosa,38
44,4.4,3,1.3,0.2,Iris-setosa,15
44,5.1,3.4,1.5,0.2,Iris-setosa,30
44,5,3.5,1.3,0.3,Iris-setosa,7
44,4.5,2.3,1.3,0.3,Iris-setosa,15
44,4.4,3.2,1.3,0.2,Iris-setosa,28
44,5,3.5,1.6,0.6,Iris-setosa,39
44,5.1,3.8,1.9,0.4,Iris-setosa,6
44,4.8,3,1.4,0.3,Iris-setosa,38
44,5.1,3.8,1.6,0.2,Iris-setosa,6
44,4.6,3.2,1.4,0.2,Iris-setosa,28
44,5.3,3.7,1.5,0.2,Iris-setosa,6
44,5,3.3,1.4,0.2,Iris-setosa,30
44,7,3.2,4.7,1.4,Iris-versicolor,10
44,6.4,3.2,4.5,1.5,Iris-versicolor,9
44,6.9,3.1,4.9,1.5,Iris-versicolor,10
44,5.5,2.3,4,1.3,Iris-versicolor,27
44,6.5,2.8,4.6,1.5,Iris-versicolor,41
44,5.7,2.8,4.5,1.3,Iris-versicolor,40
44,6.3,3.3,4.7,1.6,Iris-versicolor,9
44,4.9,2.4,3.3,1,Iris-versicolor,18
44,6.6,2.9,4.6,1.3,Iris-versicolor,41
44,5.2,2.7,3.9,1.4,Iris-versicolor,3
44,5,2,3.5,1,Iris-versicolor,18
44,5.9,3,4.2,1.5,Iris-versicolor,5
44,6,2.2,4,1,Iris-versicolor,37
44,6.1,2.9,4.7,1.4,Iris-versicolor,17
44,5.6,2.9,3.6,1.3,Iris-versicolor,34
44,6.7,3.1,4.4,1.4,Iris-versicolor,19
44,5.6,3,4.5,1.5,Iris-versicolor,40
44,5.8,2.7,4.1,1,Iris-versicolor,33
44,6.2,2.2,4.5,1.5,Iris-versicolor,22
44,5.6,2.5,3.9,1.1,Iris-versicolor,27
44,5.9,3.2,4.8,1.8,Iris-versicolor,29
44,6.1,2.8,4,1.3,Iris-versicolor,33
44,6.3,2.5,4.9,1.5,Iris-versicolor,11
44,6.1,2.8,4.7,1.2,Iris-versicolor,17
44,6.4,2.9,4.3,1.3,Iris-versicolor,19
44,6.6,3,4.4,1.4,Iris-versicolor,19
44,6.8,2.8,4.8,1.4,Iris-versicolor,10
44,6.7,3,5,1.7,Iris-versicolor,10
44,6,2.9,4.5,1.5,Iris-versicolor,5
44,5.7,2.6,3.5,1,Iris-versicolor,33
44,5.5,2.4,3.8,1.1,Iris-versicolor,27
44,5.5,2.4,3.7,1,Iris-versicolor,27
44,5.8,2.7,3.9,1.2,Iris-versicolor,33
44,6,2.7,5.1,1.6,Iris-versicolor,11
44,5.4,3,4.5,1.5,Iris-versicolor,40
44,6,3.4,4.5,1.6,Iris-versicolor,29
44,6.7,3.1,4.7,1.5,Iris-versicolor,10
44,6.3,2.3,4.4,1.3,Iris-versicolor,37
44,5.6,3,4.1,1.3,Iris-versicolor,34
44,5.5,2.5,4,1.3,Iris-versicolor,27
44,5.5,2.6,4.4,1.2,Iris-versicolor,12
44,6.1,3,4.6,1.4,Iris-versicolor,17
44,5.8,2.6,4,1.2,Iris-versicolor,33
44,5,2.3,3.3,1,Iris-versicolor,18
44,5.6,2.7,4.2,1.3,Iris-versicolor,12
44,5.7,3,4.2,1.2,Iris-versicolor,34
44,5.7,2.9,4.2,1.3,Iris-versicolor,34
44,6.2,2.9,4.3,1.3,Iris-versicolor,17
44,5.1,2.5,3,1.1,Iris-versicolor,18
44,5.7,2.8,4.1,1.3,Iris-versicolor,34
44,6.3,3.3,6,2.5,Iris-virginica,0
44,5.8,2.7,5.1,1.9,Iris-virginica,21
44,7.1,3,5.9,2.1,Iris-virginica,16
44,6.3,2.9,5.6,1.8,Iris-virginica,36
44,6.5,3,5.8,2.2,Iris-virginica,14
44,7.6,3,6.6,2.1,Iris-virginica,2
44,4.9,2.5,4.5,1.7,Iris-virginica,3
44,7.3,2.9,6.3,1.8,Iris-virginica,32
44,6.7,2.5,5.8,1.8,Iris-virginica,1
44,7.2,3.6,6.1,2.5,Iris-virginica,16
44,6.5,3.2,5.1,2,Iris-virginica,4
44,6.4,2.7,5.3,1.9,Iris-virginica,36
44,6.8,3,5.5,2.1,Iris-virginica,13
44,5.7,2.5,5,2,Iris-virginica,21
44,5.8,2.8,5.1,2.4,Iris-virginica,21
44,6.4,3.2,5.3,2.3,Iris-virginica,4
44,6.5,3,5.5,1.8,Iris-virginica,36
44,7.7,3.8,6.7,2.2,Iris-virginica,25
44,7.7,2.6,6.9,2.3,Iris-virginica,2
44,6,2.2,5,1.5,Iris-virginica,22
44,6.9,3.2,5.7,2.3,Iris-virginica,16
44,5.6,2.8,4.9,2,Iris-virginica,21
44,7.7,2.8,6.7,2,Iris-virginica,2
44,6.3,2.7,4.9,1.8,Iris-virginica,31
44,6.7,3.3,5.7,2.1,Iris-virginica,16
44,7.2,3.2,6,1.8,Iris-virginica,35
44,6.2,2.8,4.8,1.8,Iris-virginica,31
44,6.1,3,4.9,1.8,Iris-virginica,26
44,6.4,2.8,5.6,2.1,Iris-virginica,36
44,7.2,3,5.8,1.6,Iris-virginica,35
44,7.4,2.8,6.1,1.9,Iris-virginica,32
44,7.9,3.8,6.4,2,Iris-virginica,25
44,6.4,2.8,5.6,2.2,Iris-virginica,14
44,6.3,2.8,5.1,1.5,Iris-virginica,11
44,6.1,2.6,5.6,1.4,Iris-virginica,11
44,7.7,3,6.1,2.3,Iris-virginica,24
44,6.3,3.4,5.6,2.4,Iris-virginica,0
44,6.4,3.1,5.5,1.8,Iris-virginica,36
44,6,3,4.8,1.8,Iris-virginica,26
44,6.9,3.1,5.4,2.1,Iris-virginica,13
44,6.7,3.1,5.6,2.4,Iris-virginica,14
44,6.9,3.1,5.1,2.3,Iris-virginica,4
44,5.8,2.7,5.1,1.9,Iris-virginica,21
44,6.8,3.2,5.9,2.3,Iris-virginica,16
44,6.7,3.3,5.7,2.5,Iris-virginica,14
44,6.7,3,5.2,2.3,Iris-virginica,4
44,6.3,2.5,5,1.9,Iris-virginica,31
44,6.5,3,5.2,2,Iris-virginica,4
44,6.2,3.4,5.4,2.3,Iris-virginica,0
44,5.9,3,5.1,1.8,Iris-virginica,26
45,5.1,3.5,1.4,0.2,Iris-setosa,23
45,4.9,3,1.4,0.2,Iris-setosa,41
45,4.7,3.2,1.3,0.2,Iris-setosa,25
45,4.6,3.1,1.5,0.2,Iris-setosa,25
45,5,3.6,1.4,0.2,Iris-setosa,23
45,5.4,3.9,1.7,0.4,Iris-setosa,12
45,4.6,3.4,1.4,0.3,Iris-setosa,25
45,5,3.4,1.5,0.2,Iris-setosa,23
45,4.4,2.9,1.4,0.2,Iris-setosa,27
45,4.9,3.1,1.5,0.1,Iris-setosa,41
45,5.4,3.7,1.5,0.2,Iris-setosa,38
45,4.8,3.4,1.6,0.2,Iris-setosa,25
45,4.8,3,1.4,0.1,Iris-setosa,41
45,4.3,3,1.1,0.1,Iris-setosa,27
45,5.8,4,1.2,0.2,Iris-setosa,32
45,5.7,4.4,1.5,0.4,Iris-setosa,36
45,5.4,3.9,1.3,0.4,Iris-setosa,11
45,5.1,3.5,1.4,0.3,Iris-setosa,23
45,5.7,3.8,1.7,0.3,Iris-setosa,12
45,5.1,3.8,1.5,0.3,Iris-setosa,23
45,5.4,3.4,1.7,0.2,Iris-setosa,38
45,5.1,3.7,1.5,0.4,Iris-setosa,23
45,4.6,3.6,1,0.2,Iris-setosa,25
45,5.1,3.3,1.7,0.5,Iris-setosa,39
45,4.8,3.4,1.9,0.2,Iris-setosa,39
45,5,3,1.6,0.2,Iris-setosa,41
45,5,3.4,1.6,0.4,Iris-setosa,39
45,5.2,3.5,1.5,0.2,Iris-setosa,38
45,5.2,3.4,1.4,0.2,Iris-setosa,38
45,4.7,3.2,1.6,0.2,Iris-setosa,25
45,4.8,3.1,1.6,0.2,Iris-setosa,41
45,5.4,3.4,1.5,0.4,Iris-setosa,38
45,5.2,4.1,1.5,0.1,Iris-setosa,1
45,5.5,4.2,1.4,0.2,Iris-setosa,1
45,4.9,3.1,1.5,0.1,Iris-setosa,41
45,5,3.2,1.2,0.2,Iris-setosa,41
45,5.5,3.5,1.3,0.2,Iris-setosa,38
45,4.9,3.1,1.5,0.1,Iris-setosa,41
45,4.4,3,1.3,0.2,Iris-setosa,27
45,5.1,3.4,1.5,0.2,Iris-setosa,23
45,5,3.5,1.3,0.3,Iris-setosa,23
45,4.5,2.3,1.3,0.3,Iris-setosa,35
45,4.4,3.2,1.3,0.2,Iris-setosa,27
45,5,3.5,1.6,0.6,Iris-setosa,34
45,5.1,3.8,1.9,0.4,Iris-setosa,12
45,4.8,3,1.4,0.3,Iris-setosa,41
45,5.1,3.8,1.6,0.2,Iris-setosa,23
45,4.6,3.2,1.4,0.2,Iris-setosa,25
45,5.3,3.7,1.5,0.2,Iris-setosa,38
45,5,3.3,1.4,0.2,Iris-setosa,41
45,7,3.2,4.7,1.4,Iris-versicolor,4
45,6.4,3.2,4.5,1.5,Iris-versicolor,42
45,6.9,3.1,4.9,1.5,Iris-versicolor,4
45,5.5,2.3,4,1.3,Iris-versicolor,30
45,6.5,2.8,4.6,1.5,Iris-versicolor,42
45,5.7,2.8,4.5,1.3,Iris-versicolor,29
45,6.3,3.3,4.7,1.6,Iris-versicolor,16
45,4.9,2.4,3.3,1,Iris-versicolor,44
45,6.6,2.9,4.6,1.3,Iris-versicolor,42
45,5.2,2.7,3.9,1.4,Iris-versicolor,10
45,5,2,3.5,1,Iris-versicolor,44
45,5.9,3,4.2,1.5,Iris-versicolor,9
45,6,2.2,4,1,Iris-versicolor,30
45,6.1,2.9,4.7,1.4,Iris-versicolor,40
45,5.6,2.9,3.6,1.3,Iris-versicolor,20
45,6.7,3.1,4.4,1.4,Iris-versicolor,42
45,5.6,3,4.5,1.5,Iris-versicolor,21
45,5.8,2.7,4.1,1,Iris-versicolor,15
45,6.2,2.2,4.5,1.5,Iris-versicolor,37
45,5.6,2.5,3.9,1.1,Iris-versicolor,30
45,5.9,3.2,4.8,1.8,Iris-versicolor,24
45,6.1,2.8,4,1.3,Iris-versicolor,9
45,6.3,2.5,4.9,1.5,Iris-versicolor,28
45,6.1,2.8,4.7,1.2,Iris-versicolor,40
45,6.4,2.9,4.3,1.3,Iris-versicolor,42
45,6.6,3,4.4,1.4,Iris-versicolor,42
